100.446,99.397,97.787,94.383,82.471,35.469
100.453,99.408,97.803,94.432,82.544,35.628
100.458,99.417,97.818,94.449,82.616,35.788
100.464,99.443,97.85,94.476,82.693,35.965
100.456,99.431,97.855,94.496,82.765,36.118
100.462,99.435,97.864,94.522,82.832,36.278
100.462,99.437,97.878,94.545,82.89,36.44
100.458,99.449,97.891,94.566,82.973,36.603
100.453,99.446,97.899,94.589,83.054,36.769
100.456,99.454,97.911,94.62,83.124,36.929
100.453,99.46,97.929,94.653,83.199,37.091
100.45,99.457,97.928,94.672,83.261,37.257
100.456,99.475,97.951,94.71,83.345,37.422
